Client Unique ID,Client ID,Client Age at Entry,Client Age at Exit,Client Gender,Client Primary Race,Client Ethnicity,Client Veteran Status,age_cat,race_cat,ethnicity_cat,veteran_cat
jmlm02171988j560m243,510549,31.0,31.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,Black or African American,Not Hispanic or Latino,Non veteran
jdam06181979j500d200,287048,39.0,39.0,Male,White ,Hispanic/Latino ,No ,35 to 44 years,White,Hispanic or Latino (of any race),Non veteran
rjnm02171963r263j520,503403,56.0,56.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,55 to 59 years,Black or African American,Not Hispanic or Latino,Civilian veteran
tgam08091969t600g623,75599,49.0,49.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
gwlm02221962g620w452,266721,57.0,57.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,Black or African American,Not Hispanic or Latino,Non veteran
cjmm11011947c642j520,167802,71.0,71.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,65 to 74 years,Black or African American,Not Hispanic or Latino,Civilian veteran
acnm10121971a536c540,312758,47.0,47.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
tclm07281987t530c452,181032,31.0,31.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,Black or African American,Not Hispanic or Latino,Non veteran
katm08101997k632a535,265327,21.0,21.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,20 to 24 years,Black or African American,Not Hispanic or Latino,Non veteran
qmcm05171974q500m200,510912,45.0,45.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
cfem04011974c642f655,359310,45.0,45.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
djnm01191959d230j520,490891,60.0,60.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
dshm06021962d520s235,436394,56.0,57.0,Male,White ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,White,Not Hispanic or Latino,Non veteran
llwm08311969l600l200,214680,49.0,49.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
cohf02011960c530o355,395548,59.0,59.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,Black or African American,Not Hispanic or Latino,Non veteran
lwlf05301999l532w420,437096,19.0,20.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,15 to 19 years,Black or African American,Not Hispanic or Latino,Non veteran
ttwm07191962t600t525,230119,56.0,57.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,Black or African American,Not Hispanic or Latino,Non veteran
njhm09281996n354j525,419171,22.0,22.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,20 to 24 years,Black or African American,Not Hispanic or Latino,Non veteran
vfsm06121998v236f236,503355,20.0,21.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,20 to 24 years,Black or African American,Not Hispanic or Latino,Non veteran
mgam05151964m240g600,360237,55.0,55.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,55 to 59 years,Black or African American,Not Hispanic or Latino,Civilian veteran
cwlm12161964c642w420,463114,54.0,54.0,Male,White ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,White,Not Hispanic or Latino,Non veteran
ccam08191955c430c516,191960,63.0,63.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
ednm07201954e250d552,162560,64.0,65.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
taem06111952t600a425,326742,66.0,66.0,Male,White ,Non-Hispanic/Non-Latino ,Yes ,65 to 74 years,White,Not Hispanic or Latino,Civilian veteran
mjnf10301958m645j520,248984,60.0,60.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
rmgm02241965r000m241,109426,54.0,54.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
vnlm06251995v236n425,447152,23.0,24.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,20 to 24 years,Black or African American,Not Hispanic or Latino,Non veteran
trcm06011987t520r263,190006,32.0,32.0,Male,White ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,White,Not Hispanic or Latino,Non veteran
ejtm09301993e350j300,511983,25.0,25.0,Male,White ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,White,Not Hispanic or Latino,Non veteran
rwlm03271980r500w426,511970,39.0,39.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
hjhm09131965h560j525,133726,53.0,53.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
mbrm03281981m530b652,511977,38.0,38.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,35 to 44 years,Black or African American,Not Hispanic or Latino,Civilian veteran
cwim08301948c632w300,120580,70.0,70.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,65 to 74 years,Black or African American,Not Hispanic or Latino,Civilian veteran
wjfm06101961w400j162,511973,57.0,57.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,55 to 59 years,Black or African American,Not Hispanic or Latino,Civilian veteran
dmcm05051983d540m260,169422,36.0,36.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
gmlm03191979g626m460,284920,40.0,40.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
sfam09231981s364f652,511984,37.0,37.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
jram07261975j200r300,412097,43.0,44.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
spim08061968s540p620,418402,50.0,50.0,Male,White ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,White,Not Hispanic or Latino,Non veteran
amtm11151948a425m324,468404,70.0,70.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,,65 to 74 years,Black or African American,Not Hispanic or Latino,
ejnm09171982e620j520,169182,36.0,36.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
hbcf01091998h300b230,420293,21.0,21.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,20 to 24 years,Black or African American,Not Hispanic or Latino,Non veteran
cnof04281959c465n550,363624,60.0,60.0,Female,White ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,White,Not Hispanic or Latino,Non veteran
jpgm05251956j200p200,1000042,63.0,63.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
mmlm12041968m620m460,215700,50.0,50.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
ksrm03261980k500s164,467137,39.0,39.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
dcef10051954d160c620,1000110,64.0,64.0,Female,White ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,White,Not Hispanic or Latino,Non veteran
yjnf07141969y130j526,1000112,49.0,49.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
wmdm06211956w450m235,227732,62.0,63.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
llom01281960l600l520,162085,59.0,59.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,Black or African American,Not Hispanic or Latino,Non veteran
ahrm05121956a365h630,149513,63.0,63.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,60 to 64 years,Black or African American,Not Hispanic or Latino,Civilian veteran
mbrm07201964m620b610,467296,54.0,55.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
fcrm07141964f652c635,346065,54.0,54.0,Male,White ,Hispanic/Latino ,No ,45 to 54 years,White,Hispanic or Latino (of any race),Non veteran
bbif12041967b200b623,1000135,51.0,51.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
mcam01031951m240c462,340296,68.0,68.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,65 to 74 years,Black or African American,Not Hispanic or Latino,Civilian veteran
kwim10291991k600w623,1000314,27.0,27.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,Black or African American,Not Hispanic or Latino,Non veteran
palm12101977p622a400,1000315,41.0,41.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
btom05211974b600t653,181293,45.0,45.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
rnam09281977r163n400,428209,41.0,41.0,Male,White ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,White,Not Hispanic or Latino,Non veteran
rarm04301965r163a652,489370,54.0,54.0,Male,White ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,White,Not Hispanic or Latino,Non veteran
bwnf01221952b616w523,449483,67.0,67.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,65 to 74 years,Black or African American,Not Hispanic or Latino,Non veteran
tfyf03061980t653f660,218041,39.0,39.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
khrm04271997k250h616,407506,22.0,22.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,20 to 24 years,Black or African American,Not Hispanic or Latino,Non veteran
hmim01241995h620m253,508724,24.0,24.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,20 to 24 years,Black or African American,Not Hispanic or Latino,Non veteran
jdam06181979j500d200,287048,39.0,40.0,Male,White ,Hispanic/Latino ,No ,35 to 44 years,White,Hispanic or Latino (of any race),Non veteran
jbsm08021981j520b200,1000005,37.0,38.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
ahnm03261965a636h520,1000452,54.0,54.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
radm03041988r254a536,506343,31.0,31.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,Black or African American,Not Hispanic or Latino,Non veteran
cwlm08121971c416w452,509783,47.0,47.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
cmom10161972c620m600,333763,46.0,46.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
tbam05151960t600b653,104087,59.0,59.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,Black or African American,Not Hispanic or Latino,Non veteran
scom08051969s500c400,431161,49.0,49.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
tclm07281987t530c452,181032,31.0,32.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,Black or African American,Not Hispanic or Latino,Non veteran
ctom01151977c412t512,477611,42.0,42.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,Black or African American,Not Hispanic or Latino,Non veteran
soem09071999s455o520,507761,19.0,19.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,15 to 19 years,Black or African American,Not Hispanic or Latino,Non veteran
mbam01261993m240b652,1000661,26.0,26.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,Black or African American,Not Hispanic or Latino,Non veteran
tflm12281960t520f436,267960,58.0,58.0,Male,White ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,White,Not Hispanic or Latino,Non veteran
cnof04281959c465n550,363624,60.0,60.0,Female,White ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,White,Not Hispanic or Latino,Non veteran
mfaf06251968m600f652,311220,50.0,51.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
ctrm01081954c642t620,1000750,65.0,65.0,Male,Black or African American ,Hispanic/Latino ,No ,65 to 74 years,Black or African American,Hispanic or Latino (of any race),Non veteran
slwf03021959s536l200,1000790,60.0,60.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
lwim05181970l500w340,311660,49.0,49.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
mpwm07191973m240p400,339258,45.0,46.0,Male,White ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,White,Not Hispanic or Latino,Non veteran
rpym09241953r341p660,83289,65.0,65.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,65 to 74 years,Black or African American,Not Hispanic or Latino,Civilian veteran
ehlm01101969e363h400,2123,50.0,50.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
jmcm03081967j520m266,444293,52.0,52.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,Yes ,45 to 54 years,Black or African American,Not Hispanic or Latino,Civilian veteran
tprm10151969t360p625,217257,49.0,50.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
dmrf12181983d500m635,1000940,35.0,35.0,Female,White ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,White,Not Hispanic or Latino,Non veteran
aomm06291986a536o655,472189,32.0,33.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,25 to 34 years,Black or African American,Not Hispanic or Latino,Non veteran
ljym07161957l600j000,350852,61.0,62.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
tgam03031966t600g612,1000942,53.0,53.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
dmrm06291963d130m635,66668,56.0,56.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,Black or African American,Not Hispanic or Latino,Non veteran
aram06021955a535r120,1000985,64.0,64.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
jclm08081982j500c400,1000993,36.0,36.0,Male,White ,Non-Hispanic/Non-Latino ,No ,35 to 44 years,White,Not Hispanic or Latino,Non veteran
mhff06221952m420h155,1000945,67.0,67.0,Female,White ,Non-Hispanic/Non-Latino ,No ,65 to 74 years,White,Not Hispanic or Latino,Non veteran
ahgf10191970a535h220,462686,48.0,49.0,Female,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
phim08131963p400h600,222730,55.0,56.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,Black or African American,Not Hispanic or Latino,Non veteran
wmdm06211956w450m235,227732,63.0,63.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,60 to 64 years,Black or African American,Not Hispanic or Latino,Non veteran
swsm03131968s500w240,508715,51.0,51.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
qwrm05181996q532w630,1001162,23.0,23.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,20 to 24 years,Black or African American,Not Hispanic or Latino,Non veteran
tbam05151960t600b653,104087,59.0,59.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,55 to 59 years,Black or African American,Not Hispanic or Latino,Non veteran
acnm10121971a536c540,312758,47.0,47.0,Male,Black or African American ,Non-Hispanic/Non-Latino ,No ,45 to 54 years,Black or African American,Not Hispanic or Latino,Non veteran
